Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating
33204,Hirune Hime: Shiranai Watashi no Monogatari,"['Sci-Fi', 'Adventure', 'Fantasy', 'Mecha']","Kokone Morikawa has a strange napping disease that distracts her from reality, one that makes the world of her dreams and the real world near indistinguishable. In reality, she is an average high school student preparing for her university entrance exams; but in her dreams she is a magical princess of Heartland, a machine-driven future where the use of artificial intelligence is forbidden. 
 
Within the seemingly imaginary dreamland, Kokone discovers more about her family's past and the secret that her father, a talented mechanic, has tried to protect her from. However, as the events between two worlds intertwine, she must now protect the secret from villainous entities, both dream-like and terrifyingly real. 
 
[Written by MAL Rewrite] 
",Movie,"['Production I.G', 'VAP', 'Yomiuri Telecasting', 'HoriPro', 'Bandai', 'Warner Bros.', 'Nippon Television Network', 'Lawson HMV Entertainment', 'Hakuhodo DY Media Partners', 'Nishinippon Broadcasting', 'Hulu', 'Kadokawa', 'KDDI', 'Sapporo Television Broadcasting', 'Miyagi Television Broadcasting', 'Shizuoka Daiichi Television', 'Chukyo TV Broadcasting', 'Hiroshima Television', 'Fukuoka Broadcasting System']",['Signal. MD'],7.12
33205,Star Fox Zero: The Battle Begins,"['Action', 'Sci-Fi', 'Space']","Andross, an ape exiled from the Lylat Planetary System by General Pepper seeks revenge by attacking the planet  Corneria  and its innocence, kidnapping Pepper in the process. Meanwhile, it's another usual day for Team Star Fox, a gang of space mercenaries: Lazing around, getting angry at video games, and being lectured by their mentors. But all of that changes once they receive a distress call from a familiar face.  
 
Meet Fox McCloud, son of the deceased James McCloud, as he and his top-notch crew—Slippy Toad, Falco Lombardi and Peppy Hare—fight back against Andross's robotic army in style, and attempt to save Corneria from the skies.",ONA,"['Production I.G', 'Nintendo']",['Wit Studio'],6.3
33206,Kobayashi-san Chi no Maid Dragon,"['Slice of Life', 'Comedy', 'Fantasy']","As Kobayashi sets off for another day at work, she opens her apartment door only to be met by an unusually frightening sight—the head of a dragon, staring at her from across the balcony. The dragon immediately transforms into a cute, busty, and energetic young girl dressed in a maid outfit, introducing herself as Tooru. 
 
It turns out that the stoic programmer had come across the dragon the previous night on a drunken excursion to the mountains, and since the mythical beast had nowhere else to go, she had offered the creature a place to stay in her home. Thus, Tooru had arrived to cash in on the offer, ready to repay her savior's kindness by working as her personal maidservant. Though deeply regretful of her words and hesitant to follow through on her promise, a mix of guilt and Tooru's incredible dragon abilities convinces Kobayashi to take the girl in. 
 
Despite being extremely efficient at her job, the maid's unorthodox methods of housekeeping often end up horrifying Kobayashi and at times bring more trouble than help. Furthermore, the circumstances behind the dragon's arrival on Earth seem to be much more complicated than at first glance, as Tooru bears some heavy emotions and painful memories. To top it all off, Tooru's presence ends up attracting several other mythical beings to her new home, bringing in a host of eccentric personalities. Although Kobayashi makes her best effort to handle the crazy situation that she has found herself in, nothing has prepared her for this new life with a dragon maid. 
 
[Written by MAL Rewrite]",TV,"['Lantis', 'Pony Canyon', 'ABC Animation']",['Kyoto Animation'],8.19
33209,Huyao Xiao Hongniang: Wangquan Fugui,"['Comedy', 'Historical', 'Supernatural', 'Romance']",Second season of  Huyao Xiao Hongniang .,ONA,['Tencent Animation'],['Haoliners Animation League'],7.67
33218,Kimi no Koe wo Todoketai,['Drama'],"The story focuses on high school girl Nagisa Yukiai who lives in a seaside town. She has believed her grandmother's story that spirits dwell in words and they are called ""kotodama"" (word spirit). One day, she strays into a mini FM station that has not been used for years. As an impulse of the moment, she tries to talk like a DJ using the facility. But her voice accidentally broadcasted reaches someone she has never expected. 
 
(Source: Crunchyroll)",Movie,"['Lantis', 'Tohokushinsha Film Corporation', 'GYAO!', 'Kadokawa']",['Madhouse'],7.38
33222,Fudanshi Koukou Seikatsu,"['Slice of Life', 'Comedy', 'School', 'Shoujo']","Sakaguchi is a high school boy and also a ""fudanshi"" who loves boys-love stories. He hangs out with his friends, a fujoshi named Rumi, his gay friend Yuujirou, fellow fudanshi Daigo, and his ""normal"" friend Nakamura. 
 
(Source: ANN)",TV,"['DAX Production', 'Dream Creation', 'bilibili']",['EMT²'],6.66
33236,Committed Red,['Music'],"A music video for T.M.Revolution's song ""Committed RED"". 
 
The concept of the video is ""the song of a man who crosses through the ages and fights"" and was animated as a work about ""a man who continues his journey of fighting even though he hesitatingly hurts others, and even though society and a normal everyday life have tossed him away."" 
 
(Source: ANN)",Music,['Sony Music Entertainment'],['Production I.G'],5.71
33240,Koneko no Chi: Ponponra Daibouken,['Slice of Life'],"The combined 22nd and 23rd issue of Kodansha's Morning magazine, which will go on sale on April 28, has announced a new 3D CG anime of Kanata Konami's slice-of-life manga Chi's Sweet Home.",TV,['Half H.P Studio'],['Marza Animation Planet'],6.9
33241,Honobono Log,"['Slice of Life', 'Romance']","Based on an illustration book by Naka Fukamachi. The anime offers heartwarming peeks at the lives of close couples and families. 
 
(Source: ANN)",TV,['NHK'],['Fanworks'],7.5
33245,Ame-iro Cocoa in Hawaii,"['Slice of Life', 'Comedy']","Ame-iro Cocoa: Rainy Cocoa  Goes to Hawaii!! Nozomu Tokura, who is Aoi's older brother, is appointed as the manager of the Hawaii store.  With more new characters, will he be able to open up the store there successfully?",TV,['DAX Production'],['EMT²'],4.8
33253,Ajin 2nd Season,"['Action', 'Mystery', 'Horror', 'Supernatural', 'Seinen']","After escaping certain death, Kei Nagai and his new companion Kou Nakano plot revenge on Satou, their fellow Ajin who is hellbent on world domination. As Satou embarks on a string of public executions, the human race rushes to come up with a solution to stop the immortal villain. 
 
Kei discovers unlikely allies in the form of two former adversaries: high-ranking government official Yuu Tosaki, whose extensive research on Ajin gives him a tactical advantage in the fight against Satou, and Tosaki's Ajin assistant Izumi Shimomura. As his faction continues to gather allies, Kei races against time to put a stop to Satou's crusade before it brings about an end to civilization as he knows it. 
 
[Written by MAL Rewrite] 
",TV,"['TOHO animation', 'King Records']",['Polygon Pictures'],7.91
33255,Saiki Kusuo no Ψ-nan,"['Slice of Life', 'Comedy', 'Supernatural', 'School', 'Shounen']","To the average person, psychic abilities might seem a blessing; for Kusuo Saiki, however, this couldn't be further from the truth. Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, he finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss. 
 
Unfortunately, the life of a psychic is far from quiet. Though Kusuo tries to stay out of the spotlight by keeping his powers a secret from his classmates, he ends up inadvertently attracting the attention of many odd characters, such as the empty-headed Riki Nendou and the delusional Shun Kaidou. Forced to deal with the craziness of the people around him, Kusuo comes to learn that the ordinary life he has been striving for is a lot more difficult to achieve than expected. 
 
[Written by MAL Rewrite]",TV,"['TV Tokyo', 'Shogakukan Productions', 'Pony Canyon', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace Entertainment', 'Bandai Namco Entertainment', 'Shueisha', 'Toy&#039;s Factory', 'Dear Stage inc.']","['J.C.Staff', 'Egg Firm']",8.56
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"['Action', 'Mystery', 'Supernatural', 'Drama']","Due to a mysterious disease, the genius Iria Akagami has been forced by her family to stay in a mansion on the isolated Wet Crow's Feather Island with only a handful of maids. To keep herself entertained, Iria invites a variety of fellow geniuses to stay as guests in her home, including computer savant Tomo Kunagisa and her unnamed assistant, skilled fortune-teller Maki Himena, famous artist Kanami Ibuki, academic scholar Akane Sonoyama, and renowned cook Yayoi Sashirono. 
 
These visits progress as normal until one of the guests is found gruesomely murdered in the night without a single clue as to the identity of the killer or a possible motive. Tensions rise between those on the island as the killer remains at large, and Tomo's assistant takes it upon himself to uncover the culprit's identity before the murderous events progress any further. 
 
[Written by MAL Rewrite]",OVA,"['Aniplex', 'Kodansha']",['Shaft'],7.92
33278,Qin Shi Ming Yue Tebie Pian: Di Zi Jiang Xi,"['Action', 'Historical', 'Martial Arts', 'Fantasy']","This special is about a wounded man who finds himself caught up in the lives of twin sisters, and the man that they both fell in love with. 
 
(Source: Wikipedia)",ONA,['Chukong Technologies'],['Sparkly Key Animation Studio'],6.0
33286,Strike the Blood II,"['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy']","The second season of  Strike the Blood  which adapts three arcs from the 9th, 11th, and 12th light novel volumes. ",OVA,"['Movic', 'Warner Bros.', 'KlockWorx', 'ASCII Media Works', 'Hakuhodo DY Music &amp; Pictures']","['Silver Link.', 'Connect']",7.27
33290,Gra-P & Rodeo II,"['Music', 'Comedy']",2nd Season of  Gra-P & Rodeo .,TV,['Lantis'],['Pie in The Sky'],3.77
33291,Pinkerton,['Hentai'],Adaptation of the manga by Monorino.,OVA,['Media Bank'],['Queen Bee'],6.83
33299,Magic-Kyun! Renaissance,"['Music', 'Magic', 'Romance', 'School']","A world where art becomes magic. In this world, people who can inspire passion with their Magic Arts are called Artistas, and are employed in show business. In Hoshinomori Private Magical Arts High School, where Artistas are taught, a strange new student named Kohana Aigasaki transfers into the school. 
 
Kohana is placed on the planning committee for the school's yearly Hoshinomori Summer Festa cultural festival. She spends her romantic school life with six other boys who aim to become entertainers in the future. Each of the boys specializes in his own Arts, and aims to make Hoshi Fes a success. In addition, the boys also aim to be chosen alongside Kohana as the school's Artista Prince and Princess, only chosen once a year. 
 
A Magic-kyun for you! A new renaissance starts here! Magic-kyun! Renaissance is a multimedia project where you can create great memories with Artistas of greatly varying personalities! 
 
(Source: Official site) ",TV,"['Broccoli', 'Pony Canyon', 'Bandai Namco Live Creative', 'Sunrise Music Publishing', 'Bandai Namco Rights Marketing']",['Sunrise'],7.26
33300,Manga Kotowaja Jiten,"['Comedy', 'Historical']","An educational anime, each episode contains three short stories. 
 
(Source: AniDB)",TV,['TV Tokyo'],['Tsuchida Productions'],6.38
33310,Peach Command Shin Momotarou Densetsu,"['Adventure', 'Comedy']",A continuation of  Momotarou Densetsu .,TV,['TV Tokyo'],['Knack Productions'],6.62
33337,ACCA: 13-ku Kansatsu-ka,"['Mystery', 'Police', 'Drama', 'Fantasy', 'Seinen']","ACCA—a national body of the kingdom of Dowa that provides public services to the citizens of the country—was established as part of the peace settlement between the king of Dowa and the 13 states of the country during a revolt. One hundred years later, Dowa is in a period of unprecedented peace, due in part to the ACCA system. However, rumors of a coup d'état start to surface. Jean Otus, the second-in-command of the inspection department of ACCA, is charged with inspecting all 13 state branches. What will he discover as he performs his audit? 
 
Intriguing and mysterious,  ACCA: 13-ku Kansatsu-ka  is a politically-themed mystery that reveals a world of diverse cultures and lifestyles, with intricate connections between its characters, as the truth of the coup d'état slowly unfolds. 
 
[Written by MAL Rewrite]",TV,"['Bandai Visual', 'Square Enix', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Medicos Entertainment', 'BS11', 'Sony PCL', 'Contents Seed']",['Madhouse'],7.73
